lookback_length_L,m,forecasting_length_H,input_size,hidden_size,number_of_layers,output_size,num_of_epochs,batch_size_b,learning_rate,length_train,length_val,variate,mse_train_scaled,mse_val_scaled,r2_train_scaled,r2_val_scaled,mse_train_unscaled,mse_val_unscaled,r2_train_unscaled,r2_val_unscaled,loss_mean_last1000,loss_std_last1000,time_training,num_of_iterations,id,weighted,architecture,training_type,device,scaler
96,0,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09312453120946884,0.15480785531856653,90.57,74.58,373.38232421875,34987.70739804223,90.57,-5672129.26,0.14540066720545292,0.013297895701261891,198.82,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,7,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09017761796712875,0.15426712776756002,90.87,74.56,361.5665588378906,35270.84098423549,90.87,-5697725.52,0.1094214622080326,0.009084239625359841,188.54,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,14,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08860615640878677,0.14933081221700248,91.03,75.62,355.2659606933594,35314.6342750186,91.03,-5669725.83,0.09910124874860048,0.008089403102261599,202.17,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,20,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09045729786157608,0.14887459451731827,90.84,75.31,362.6878967285156,35432.2664789109,90.84,-5735915.83,0.09728156926482916,0.007979408569338977,193.08,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,27,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09174758195877075,0.1610968458089268,90.71,74.23,367.8614807128906,36014.74310767764,90.71,-5773585.05,0.0967500743418932,0.00811984769549133,200.38,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,34,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08913522958755493,0.149805392205183,90.98,74.99,357.3872985839844,35364.344773646764,90.98,-5711676.39,0.09355261505395174,0.00797048744139786,197.62,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,41,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08974641561508179,0.17114350351261065,90.92,73.0,359.8377990722656,36511.62965901693,90.92,-5842668.2,0.09303656385838985,0.008002379177096569,199.79,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,48,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08881720900535583,0.16677469163578712,91.01,73.58,356.112060546875,36003.96991024926,91.01,-5772289.44,0.09062287481874227,0.007734125315452227,209.25,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,54,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0905546322464943,0.17721659039213722,90.83,71.96,363.0782775878906,36197.94692324684,90.83,-5784170.15,0.09096888115257025,0.00776863432839802,213.0,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,61,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09092386811971664,0.16981203740994846,90.8,72.69,364.5588073730469,35712.22194184803,90.8,-5715548.75,0.09076173833757639,0.00790030723434786,197.95,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,68,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0900946632027626,0.16287772468002956,90.88,73.47,361.2342224121094,35561.660680571054,90.88,-5734222.03,0.09019291234016419,0.007967628294286672,210.47,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,75,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09045770764350891,0.1632021270404082,90.84,73.64,362.6897277832031,35918.22166050502,90.84,-5766183.73,0.09102216436713934,0.008020816964260994,200.75,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,81,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0885440930724144,0.1636099604479525,91.04,73.36,355.01708984375,36070.74055350167,91.04,-5809905.63,0.08848007722944021,0.007910849052035398,196.72,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,88,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09294428676366806,0.1619424143673054,90.59,73.97,372.65966796875,35941.5643124535,90.59,-5743909.18,0.0931927250623703,0.008572486584341102,199.36,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
96,95,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09833008050918579,0.15850339760516016,90.05,74.18,394.254150390625,35807.79772658575,90.05,-5749488.44,0.09806913241744042,0.009036906049002218,203.69,163200,2025_12_03-09_29_51,no,LSTM,stateless retrain,cuda,StandardScaler
192,0,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08402963727712631,0.1476150548384924,91.44,75.59,336.9163513183594,35106.06760893322,91.44,-5638815.19,0.11580265835672617,0.00898176727799716,275.82,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,10,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0799199640750885,0.16436677785767687,91.86,73.88,320.4386291503906,35710.32611607143,91.86,-5695944.73,0.09202511889487505,0.006622845218607805,275.71,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,20,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08335573226213455,0.14413580065593123,91.51,75.63,334.2145080566406,35257.647419084824,91.51,-5712242.39,0.09086886015534401,0.006378291099131928,271.33,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,30,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08153461664915085,0.1569714092871263,91.7,73.48,326.9125671386719,35702.73969203404,91.7,-5829399.6,0.08747576420754194,0.006045354373001821,262.95,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,40,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08382534980773926,0.15203436307076898,91.47,74.96,336.0973205566406,35640.60970575242,91.47,-5720286.72,0.08858750665187835,0.006359266204968141,261.84,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,50,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08186457306146622,0.1584103560851266,91.67,74.47,328.235595703125,35890.741337076826,91.67,-5732509.26,0.08577017459273338,0.006075278823480394,266.08,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,60,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08149614185094833,0.1492650182529663,91.7,75.28,326.7583312988281,34615.2715116955,91.7,-5553516.14,0.08389363652467728,0.006131048954998728,271.76,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,70,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0812324807047844,0.16280071811883579,91.73,73.73,325.701171875,35913.81460658482,91.73,-5760848.28,0.084272565998137,0.006168506967890718,260.76,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,80,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.07978282123804092,0.15008975838954072,91.88,75.43,319.8890075683594,35323.17223946707,91.88,-5710727.76,0.08196312395483256,0.0061658727061535855,266.83,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,90,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.07821378856897354,0.1570716544653156,92.04,74.24,313.5978088378906,35376.38645135789,92.04,-5703224.1,0.07862062636390328,0.005832848143154252,268.84,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,101,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0787762925028801,0.14834430972003335,91.98,75.66,315.8531494140625,34637.76192278181,91.98,-5578574.83,0.07890225954353809,0.0061298542855619045,259.59,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,111,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.07923734188079834,0.15217296302739886,91.93,74.34,317.7016906738281,35586.37461751302,91.93,-5764839.43,0.0790948070846498,0.006120698811466542,267.1,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,121,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08004283905029297,0.14835750097076275,91.85,75.35,320.9313659667969,34979.672256905695,91.85,-5662566.04,0.07975555392727256,0.006232629994311319,265.02,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,131,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08175739645957947,0.15791792586844947,91.68,74.43,327.8057861328125,35556.57328985305,91.68,-5704423.29,0.08005794952064753,0.0065856596541933,254.73,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,141,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08188479393720627,0.15132634052563282,91.66,75.52,328.3166809082031,34896.16717238653,91.66,-5611136.68,0.08142040190845728,0.006609425536236047,261.57,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,151,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.08352596312761307,0.14903434692394166,91.5,75.1,334.8970031738281,35272.82186628069,91.5,-5661377.28,0.08255263116583228,0.0069885406574180485,262.92,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,161,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0820545181632042,0.13613752393340248,91.65,76.78,328.9972839355469,35101.40616164434,91.65,-5667358.81,0.0817079228721559,0.006967053079994557,263.34,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,171,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0863347128033638,0.15561458396703182,91.21,74.4,346.1586608886719,35375.392746117,91.21,-5716569.45,0.08645333015173674,0.007674562039947834,256.87,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,181,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.0930686816573143,0.14654175001196562,90.53,75.31,373.158447265625,34936.78375651042,90.53,-5622324.46,0.09251493046432734,0.008766819806430546,254.17,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
192,191,96,1,96,1,96,400,24,5e-05,10000,3360,5,0.09897211939096451,0.14596592494441818,89.92,75.63,396.8282165527344,35320.12657005673,89.92,-5684658.31,0.10016092792898416,0.009912984115780185,250.56,161600,2025_12_03-10_20_59,no,LSTM,stateless retrain,cuda,StandardScaler
